n,X,Y,Lv,x,y
2484,71.261741,45.832813,3.965409,0.58865,0.37860
2485,71.287132,45.846180,3.968390,0.58866,0.37858
2486,71.306541,45.860221,3.969732,0.58865,0.37858
2487,71.305877,45.856933,3.972110,0.58865,0.37856
2488,71.266403,45.822658,3.964494,0.58872,0.37853
2489,71.254089,45.815608,3.964116,0.58871,0.37854
2490,71.266448,45.817314,3.963734,0.58875,0.37851
2491,71.295608,45.840381,3.967884,0.58871,0.37852
2492,71.266944,45.824653,3.965240,0.58871,0.37854
2493,71.232383,45.800384,3.959538,0.58873,0.37854
2494,71.237564,45.809249,3.962882,0.58869,0.37856
2495,71.261558,45.828544,3.966792,0.58866,0.37857
2496,71.274482,45.835853,3.967488,0.58867,0.37857
2497,71.291412,45.846691,3.968340,0.58867,0.37857
